"STATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00013743","2016-09-19","3.0",,,"11.7","0.0","0.0","24.8","25.6","22.8","   40","   40",,"7.6","8.9","    1",,,,,,,,,,,,,,,,
"USW00013743","2016-09-20","3.8",,,"0.0","0.0","0.0","23.6","26.7","21.7","   40","   20",,"6.7","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2016-09-21","3.5",,,"0.0","0.0","0.0","24.9","27.8","22.8","   50","   10",,"6.3","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2016-09-22","3.1",,,"0.0","0.0","0.0","25.1","30.6","20.0","   50","   60",,"5.8","6.7",,,,,,,,,,,,,,,,,
"USW00013743","2016-09-23","2.2",,,"0.0","0.0","0.0","24.6","32.2","18.9","  190","  180",,"4.5","5.8",,,,,,,,,,,,,,,,,
"USW00013743","2016-09-24","3.8",,,"0.0","0.0","0.0","23.2","25.0","18.3","   50","   50",,"8.1","9.4",,,,,,,"    1",,,,,,,,,,
"USW00013743","2016-09-25","2.8",,,"0.0","0.0","0.0","19.3","23.9","15.0","   30","  220",,"6.3","7.2",,,,,,,,,,,,,,,,,
"USW00013743","2016-09-26","4.4",,,"3.0","0.0","0.0","19.7","21.7","17.8","  170","  170",,"8.9","11.2","    1",,,,,,,,,,,,,,,,
"USW00013743","2016-09-27","2.4",,,"10.9","0.0","0.0","20.7","25.0","18.3","  350","  340",,"6.7","8.1","    1",,,,,,,,,,,,,,,,
"USW00013743","2016-09-28","4.4",,,"7.9","0.0","0.0","19.5","21.7","17.8","   80","   80",,"8.1","11.2","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2016-09-29","7.0",,,"25.9","0.0","0.0","20.8","21.1","18.3","   80","   80",,"11.2","14.8","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2016-09-30","6.6",,,"2.8","0.0","0.0","18.0","18.9","16.7","   50","   40",,"10.3","13.0","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2016-10-01","3.8",,,"5.8","0.0","0.0","18.3","19.4","17.2","   60","   60",,"7.6","9.4","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2016-10-02","1.6",,,"0.5","0.0","0.0","19.9","24.4","18.3","   60","   70",,"4.0","4.5","    1",,,,,,,,,,,,,,,,
"USW00013743","2016-10-03","3.0",,,"0.0","0.0","0.0","21.3","25.6","17.2","  350","  330",,"7.2","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-04","4.3",,,"0.0","0.0","0.0","18.9","24.4","15.0","   50","   50",,"8.1","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-05","3.7",,,"0.0","0.0","0.0","17.9","22.2","14.4","   50","   50",,"7.6","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-06","3.0",,,"0.0","0.0","0.0","18.1","21.1","15.6","   30","   20",,"5.8","7.2",,,,,,,"    1",,,,,,,,,,
"USW00013743","2016-10-07","3.3",,,"0.0","0.0","0.0","19.1","23.3","16.7","   40","   60",,"5.8","6.7",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-08","4.2",,,"6.4","0.0","0.0","19.2","19.4","18.3","  360","  360",,"8.9","10.7","    1",,,,,,,,,,,,,,,,
"USW00013743","2016-10-09","8.9",,,"2.3","0.0","0.0","17.3","20.6","12.2","  330","  340",,"15.7","19.2",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-10","4.8",,,"0.0","0.0","0.0","14.2","18.9","9.4","  350","  350",,"10.7","13.0",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-11","1.7",,,"0.0","0.0","0.0","13.5","20.0","7.8","  120","  110",,"4.5","5.4",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-12","1.7",,,"0.0","0.0","0.0","15.1","21.1","10.0","  240","  220",,"4.0","4.9",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-13","3.8",,,"0.0","0.0","0.0","16.4","22.8","12.2","  330","  340",,"8.1","10.3","    1","    1",,,,,,,,,,,,,,,
"USW00013743","2016-10-14","2.2",,,"0.0","0.0","0.0","14.6","19.4","9.4","  330","  330",,"7.6","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-15","2.2",,,"0.0","0.0","0.0","14.8","20.6","10.0","  200","  220",,"5.4","6.7",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-16","3.1",,,"0.0","0.0","0.0","16.2","22.8","11.7","  170","  170",,"7.6","8.5",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-17","3.0",,,"0.0","0.0","0.0","20.1","27.8","15.0","  170","  170",,"6.3","7.6","    1",,,,,,,,,,,,,,,,
"USW00013743","2016-10-18","3.8",,,"0.0","0.0","0.0","21.1","27.8","17.2","  190","  190",,"6.3","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-19","2.2",,,"0.0","0.0","0.0","23.3","30.6","18.3","  310","  320",,"5.4","6.7",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-20","3.7",,,"0.5","0.0","0.0","23.8","29.4","20.0","  170","  170",,"7.2","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-21","5.8",,,"6.6","0.0","0.0","21.1","26.1","14.4","  270","  280",,"13.0","19.2","    1",,,,,,,,,,,,,,,,
"USW00013743","2016-10-22","8.5",,,"0.0","0.0","0.0","14.0","16.1","10.6","  280","  320",,"13.9","19.2",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-23","4.6",,,"0.0","0.0","0.0","13.2","20.6","7.2","  250","  310",,"9.4","13.0",,,,,,,"    1",,,,,,,,,,
"USW00013743","2016-10-24","5.1",,,"0.0","0.0","0.0","16.3","21.7","10.6","  330","  330",,"11.2","13.9",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-25","5.0",,,"0.0","0.0","0.0","13.1","17.8","8.3","  300","  330",,"10.3","13.0",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-26","2.1",,,"0.0","0.0","0.0","10.4","14.4","5.0","  120","  120",,"5.8","6.7",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-27","3.3",,,"0.8","0.0","0.0","12.9","17.2","10.0","  190","  190",,"6.7","8.5","    1",,"    1",,,,"    1",,,,,,,,,,
"USW00013743","2016-10-28","5.6",,,"0.0","0.0","0.0","14.4","17.2","8.3","  330","  330",,"14.8","19.7",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-29","3.8",,,"0.0","0.0","0.0","13.9","23.9","6.7","  200","  210",,"7.2","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-30","4.1",,,"0.0","0.0","0.0","18.8","26.7","14.4","  320","  330",,"13.9","19.2",,,,,,,,,,,,,,,,,
"USW00013743","2016-10-31","3.8",,,"0.0","0.0","0.0","15.1","16.7","8.9","  330","  320",,"8.9","11.2",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-01","2.6",,,"0.0","0.0","0.0","12.1","16.1","8.9","  170","  170",,"5.4","6.3",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-02","2.4",,,"0.0","0.0","0.0","15.8","22.8","11.7","  180","  250",,"4.0","4.5","    1",,,,,,,,,,,,,,,,
"USW00013743","2016-11-03","4.1",,,"0.0","0.0","0.0","19.3","28.3","14.4","   10","  310",,"8.9","10.7","    1",,,,,,,,,,,,,,,,
"USW00013743","2016-11-04","5.1",,,"0.0","0.0","0.0","16.6","18.3","9.4","   10","  330",,"9.4","12.1",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-05","2.6",,,"0.0","0.0","0.0","13.1","20.6","6.7","  290","  320",,"5.8","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-06","4.2",,,"0.0","0.0","0.0","14.9","21.1","10.0","  340","  350",,"10.7","13.4",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-07","2.6",,,"0.0","0.0","0.0","11.7","16.1","6.7","   10","   10",,"6.3","7.6",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-08","2.3",,,"0.0","0.0","0.0","10.9","20.0","5.0","  170","  170",,"6.3","6.7",,,,,,,"    1",,,,,,,,,,
"USW00013743","2016-11-09","4.6",,,"4.8","0.0","0.0","14.2","18.9","10.6","  330","  330",,"11.2","14.3","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2016-11-10","5.0",,,"0.0","0.0","0.0","11.8","17.2","6.7","  340","  340",,"10.7","14.3",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-11","5.9",,,"0.0","0.0","0.0","13.1","19.4","7.8","  350","  360",,"13.0","15.7",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-12","3.6",,,"0.0","0.0","0.0","8.7","11.7","2.8","   10","   10",,"10.3","11.6",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-13","2.4",,,"0.0","0.0","0.0","7.6","17.8","0.6","  170","  170",,"5.4","5.8",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-14","1.7",,,"0.0","0.0","0.0","8.4","13.3","2.2","  170","  320",,"4.5","5.4",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-15","3.0",,,"0.0","0.0","0.0","12.6","18.9","9.4","  350","  340",,"7.2","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-16","3.0",,,"0.5","0.0","0.0","11.5","19.4","5.0","  260","  260",,"7.2","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-17","2.9",,,"0.0","0.0","0.0","12.1","17.2","6.7","  350","  340",,"7.2","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-18","1.7",,,"0.0","0.0","0.0","12.1","21.1","5.0","  180","  180",,"4.0","4.9",,,,,,,"    1",,,,,,,,,,
"USW00013743","2016-11-19","4.5",,,"1.3","0.0","0.0","12.3","22.2","5.6","  300","  300",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-20","8.9",,,"0.0","0.0","0.0","5.8","8.3","2.8","  280","  310",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-21","5.7",,,"0.0","0.0","0.0","4.2","8.3","2.2","  300","  320",,"11.2","16.5",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-22","4.5",,,"0.0","0.0","0.0","4.8","10.6","1.1","  300","  320",,"8.9","10.7",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-23","1.4",,,"0.0","0.0","0.0","5.8","10.6","0.0","  160","  170",,"5.4","5.8",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-24","1.0",,,"0.0","0.0","0.0","9.4","13.9","6.1","  350","   20",,"2.7","3.6",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-25","1.6",,,"0.0","0.0","0.0","9.8","14.4","6.7","   10","  330",,"4.5","4.9",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-26","5.6",,,"0.0","0.0","0.0","9.2","11.1","5.6","  330","  330",,"10.3","13.9",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-27","2.6",,,"0.0","0.0","0.0","7.5","12.2","3.9","  320","  310",,"7.6","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-28","2.9",,,"0.0","0.0","0.0","6.4","12.2","1.7","  170","  160",,"6.7","7.6",,,,,,,,,,,,,,,,,
"USW00013743","2016-11-29","2.2",,,"3.0","0.0","0.0","11.9","17.2","8.9","  170","  170",,"8.9","11.2","    1",,,,,,,,,,,,,,,,
"USW00013743","2016-11-30","2.7",,,"9.7","0.0","0.0","15.5","20.6","11.1","  320","  340",,"10.7","13.0","    1","    1",,,,,,,,,,,,,,,
"USW00013743","2016-12-01","5.2",,,"3.6","0.0","0.0","13.8","17.2","8.3","  310","  320",,"10.7","15.2","    1",,,,,,,,,,,,,,,,
"USW00013743","2016-12-02","5.7",,,"0.0","0.0","0.0","9.0","12.8","6.7","  320","  320",,"10.3","13.0",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-03","6.0",,,"0.0","0.0","0.0","7.8","10.6","5.6","  330","  320",,"10.7","13.0",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-04","3.3",,,"1.3","0.0","0.0","5.9","8.3","3.3","  170","  180",,"6.7","8.5","    1",,,,,,,,,,,,,,,,
"USW00013743","2016-12-05","3.8",,,"4.6","0.0","0.0","7.8","13.9","4.4","  340","  320",,"8.1","10.7","    1",,,,,,,,,,,,,,,,
"USW00013743","2016-12-06","4.4",,,"26.2","0.0","0.0","7.0","7.8","5.6","   10","   20",,"8.1","9.8","    1",,,,,,,,,,,,,,,,
"USW00013743","2016-12-07","3.3",,,"0.0","0.0","0.0","7.9","11.1","2.8","  330","  330",,"8.9","10.7",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-08","3.9",,,"0.0","0.0","0.0","6.2","8.9","1.1","  320","  320",,"9.8","12.5",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-09","6.0",,,"0.0","0.0","0.0","1.9","5.0","-1.0","  320","  290",,"10.3","14.3",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-10","4.4",,,"0.0","0.0","0.0","0.7","3.9","-3.2","  320","  330",,"8.9","11.2",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-11","3.2",,,"0.0","0.0","0.0","0.7","6.1","-1.6","  170","  180",,"7.6","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-12","4.5",,,"4.1","0.0","0.0","7.1","13.3","5.0","  200","  320",,"10.3","13.0","    1",,,,,,,,,,,,,,,,
"USW00013743","2016-12-13","2.4",,,"0.0","0.0","0.0","6.6","8.3","4.4","  130","  350",,"5.4","6.7",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-14","3.4",,,"0.0","0.0","0.0","5.7","9.4","2.8","  320","  330",,"8.1","13.4",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-15","7.6",,,"0.0","0.0","0.0","0.2","4.4","-7.7","  300","  300",,"14.8","22.8",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-16","3.4",,,"0.0","0.0","0.0","-5.9","-1.0","-8.2","  200","  190",,"7.2","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-17","3.7",,,"6.6","0.0","0.0","-0.1","10.0","-2.1","  170","  170",,"8.1","10.7","    1",,,,,"    1",,,,,,,,,,,
"USW00013743","2016-12-18","7.5",,,"0.3","0.0","0.0","10.2","19.4","2.2","  330","  330",,"20.1","24.1",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-19","4.3",,,"0.0","0.0","0.0","1.8","3.9","-0.5","   10","   20",,"7.6","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-20","2.3",,,"0.0","0.0","0.0","-0.3","2.8","-3.2","   40","   30",,"4.5","5.4",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-21","2.2",,,"0.0","0.0","0.0","2.7","8.9","-2.7","  310","  320",,"7.6","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-22","4.6",,,"0.0","0.0","0.0","6.7","15.6","1.7","  340","  330",,"14.3","17.9",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-23","2.6",,,"0.0","0.0","0.0","4.3","8.9","-0.5","  170","  170",,"6.3","7.2",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-24","2.7",,,"13.7","0.0","0.0","5.9","8.9","2.2","  210","  210",,"6.7","8.1","    1","    1",,,,,,,,,,,,,,,
"USW00013743","2016-12-25","1.7",,,"0.0","0.0","0.0","5.9","10.6","1.7","  320","  320",,"6.7","7.6","    1",,,,,,,,,,,,,,,,
"USW00013743","2016-12-26","2.7",,,"0.0","0.0","0.0","5.4","9.4","2.8","  190","  200",,"7.6","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-27","5.3",,,"0.0","0.0","0.0","13.1","20.0","9.4","  210","  210",,"10.7","14.3",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-28","3.5",,,"0.0","0.0","0.0","9.2","11.1","2.8","  330","  330",,"9.8","12.5",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-29","3.6",,,"6.1","0.0","0.0","5.7","11.1","1.7","  300","  300",,"11.6","16.1","    1",,,,,,,,,,,,,,,,
"USW00013743","2016-12-30","5.1",,,"0.0","0.0","0.0","4.3","6.7","0.0","  290","  300",,"13.4","17.9",,,,,,,,,,,,,,,,,
"USW00013743","2016-12-31","5.8",,,"0.0","0.0","0.0","2.9","9.4","-2.1","  200","  200",,"12.5","16.5",,,,,,,,,,,,,,,,,
"USW00013743","2017-01-01","1.9",,,"0.0","0.0","0.0","8.1","13.3","2.8","  210","  210",,"7.2","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2017-01-02","3.5",,,"8.9","0.0","0.0","6.6","7.8","5.0","   30","   40",,"6.3","7.6","    1",,,,,,,,,,,,,,,,
"USW00013743","2017-01-03","2.6",,,"21.8","0.0","0.0","6.6","7.8","6.1","   40","   40",,"5.8","7.2","    1",,,,,,,,,,,,,,,,
"USW00013743","2017-01-04","4.4",,,"0.0","0.0","0.0","9.1","13.9","1.7","  290","  290",,"10.7","14.3","    1","    1",,,,,,,,,,,,,,,
"USW00013743","2017-01-05","2.9",,,"0.0","0.0","0.0","1.8","2.8","-1.0","  330","  220",,"5.8","8.5",,,,,,,,,,,,,,,,,
"USW00013743","2017-01-06","5.5",,,"0.0","0.0","0.0","0.7","1.7","-2.7","  330","  330",,"8.9","10.7",,,,,,,,,,,,,,,,,
"USW00013743","2017-01-07","6.6",,,"0.3","10.0","0.0","-3.8","-2.7","-7.1","  330","  320",,"10.3","13.4","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","2017-01-08","6.4",,,"0.0","0.0","0.0","-6.6","-3.8","-9.3","  320","  340",,"13.0","17.0",,,,,,,,,,,,,,,,,
"USW00013743","2017-01-09","3.8",,,"0.0","0.0","0.0","-6.2","-1.6","-8.8","  200","  190",,"7.6","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2017-01-10","5.4",,,"0.0","0.0","0.0","-2.5","5.0","-5.5","  180","  190",,"12.5","14.8",,,,,,,,,,,,,,,,,
"USW00013743","2017-01-11","4.2",,,"1.8","0.0","0.0","6.4","13.9","1.7","  190","  190",,"10.3","12.5",,,,,,,,,,,,,,,,,
"USW00013743","2017-01-12","8.3",,,"0.5","0.0","0.0","14.1","22.2","10.6","  210","  210",,"13.4","16.5",,,,,,,,,,,,,,,,,
"USW00013743","2017-01-13","5.6",,,"0.0","0.0","0.0","13.6","18.3","6.1","  340","  320",,"10.3","12.5",,,,,,,,,,,,,,,,,
"USW00013743","2017-01-14","2.2",,,"7.4","0.0","0.0","3.8","6.1","1.1","   30","   30",,"5.8","6.7","    1",,,"    1",,,"    1",,,,,,,,,,
"USW00013743","2017-01-15","2.6",,,"0.0","0.0","0.0","4.6","9.4","2.2","  360","   20",,"6.3","8.1","    1",,,,,,,,,,,,,,,,
"USW00013743","2017-01-16","2.5",,,"0.3","0.0","0.0","5.1","7.8","3.3","  190","  190",,"5.8","6.3",,,,,,,,,,,,,,,,,
"USW00013743","2017-01-17","2.2",,,"5.3","0.0","0.0","6.5","11.7","5.0","  210","  230",,"6.3","7.6","    1","    1",,,,,,,,,,,,,,,
"USW00013743","2017-01-18","5.0",,,"0.0","0.0","0.0","10.6","15.6","6.7","  330","  330",,"11.2","13.9","    1","    1",,,,,,,,,,,,,,,
"USW00013743","2017-01-19","2.8",,,"0.0","0.0","0.0","9.0","11.7","4.4","  340","  320",,"5.8","7.2",,,,,,,,,,,,,,,,,
"USW00013743","2017-01-20","1.6",,,"0.3","0.0","0.0","6.5","9.4","3.9","  180","  180",,"5.4","6.3","    1",,,,,,,,,,,,,,,,
"USW00013743","2017-01-21","2.3",,,"0.0","0.0","0.0","8.9","10.0","8.3","  180","  180",,"4.0","5.4","    1",,,,,,,,,,,,,,,,
"USW00013743","2017-01-22","3.8",,,"3.8","0.0","0.0","9.2","11.1","7.8","   50","   50",,"7.2","8.1","    1","    1",,,,,,,,,,,,,,,
"USW00013743","2017-01-23","9.8",,,"17.0","0.0","0.0","8.1","10.0","3.9","   60","   50",,"16.5","21.0","    1",,,,,,,,,,,,,,,,
"USW00013743","2017-01-24","6.8",,,"0.8","0.0","0.0","5.8","9.4","3.3","  320","  310",,"13.4","16.5","    1",,,,,,,,,,,,,,,,
"USW00013743","2017-01-25","2.7",,,"0.0","0.0","0.0","10.3","16.1","7.2","  310","  310",,"9.4","14.8",,,,,,,,,,,,,,,,,
"USW00013743","2017-01-26","5.2",,,"0.0","0.0","0.0","11.1","16.1","6.1","  290","  310",,"14.3","20.1",,,,,,,,,,,,,,,,,
"USW00013743","2017-01-27","6.4",,,"0.0","0.0","0.0","6.3","7.2","3.3","  270","  270",,"11.6","15.2",,,,,,,,,,,,,,,,,
"USW00013743","2017-01-28","3.6",,,"0.0","0.0","0.0","4.2","9.4","0.6","  270","  320",,"7.6","10.7",,,,,,,,,,,,,,,,,
"USW00013743","2017-01-29","3.1",,,"0.0","0.0","0.0","4.8","8.3","1.7","  220","  220",,"7.2","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2017-01-30","4.5",,,"1.8","25.0","30.0","2.4","3.9","-1.0","  310","  320",,"11.6","14.8","    1","    1",,,,,,,,,,,,,,,
"USW00013743","2017-01-31","3.9",,,"0.0","0.0","0.0","3.8","13.3","-2.1","  200","  210",,"8.9","12.5",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-01","2.4",,,"0.0","0.0","0.0","6.1","10.6","1.1","  350","  340",,"6.3","7.6",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-02","3.6",,,"0.0","0.0","0.0","7.6","10.0","2.2","  340","  330",,"10.3","12.5",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-03","4.9",,,"0.0","0.0","0.0","2.8","4.4","-1.0","  310","  310",,"11.6","15.7",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-04","4.4",,,"0.0","0.0","0.0","0.2","5.0","-4.3","  340","  340",,"10.7","13.4",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-05","4.3",,,"0.0","0.0","0.0","4.3","12.2","0.0","  230","  180",,"7.6","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-06","3.4",,,"0.0","0.0","0.0","7.1","16.1","0.6","  170","  190",,"6.3","7.2",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-07","5.9",,,"0.0","0.0","0.0","13.2","22.8","8.9","  200","  200",,"9.8","14.3",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-08","4.4",,,"0.0","0.0","0.0","17.2","23.3","10.6","  300","  330",,"8.1","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-09","9.3",,,"3.0","0.0","0.0","6.3","11.7","-3.8","  320","  330",,"16.1","21.9","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2017-02-10","5.1",,,"0.0","0.0","0.0","-1.3","3.9","-4.9","  310","  290",,"10.3","14.3",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-11","2.3",,,"0.0","0.0","0.0","5.8","11.7","1.1","  190","  210",,"6.3","7.6",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-12","4.2",,,"0.8","0.0","0.0","9.1","12.8","7.2","  320","  320",,"23.3","29.5",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-13","8.3",,,"0.0","0.0","0.0","7.0","8.3","1.7","  330","  310",,"16.5","21.9",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-14","3.1",,,"0.0","0.0","0.0","3.4","7.8","-1.0","  210","  220",,"9.8","12.1",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-15","4.7",,,"0.0","0.0","0.0","6.2","12.8","2.8","  310","  310",,"14.8","20.1",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-16","6.0",,,"0.0","0.0","0.0","2.8","5.6","0.0","  330","  320",,"13.4","16.1",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-17","1.8",,,"0.0","0.0","0.0","2.7","10.6","-2.1","  110","  340",,"4.5","5.8",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-18","3.0",,,"0.0","0.0","0.0","7.4","20.0","0.6","  190","  210",,"7.2","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-19","4.1",,,"0.3","0.0","0.0","16.1","21.7","9.4","  320","  320",,"8.1","11.2",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-20","3.1",,,"0.0","0.0","0.0","14.2","20.0","6.1","  340","  340",,"8.9","10.7",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-21","3.1",,,"0.0","0.0","0.0","9.9","14.4","5.0","  190","  190",,"6.7","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-22","3.0",,,"0.0","0.0","0.0","10.6","17.2","7.8","  180","  180",,"7.2","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-23","4.6",,,"0.0","0.0","0.0","15.4","23.9","11.7","  180","  170",,"7.6","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-24","4.7",,,"0.0","0.0","0.0","17.6","25.0","12.2","  190","  190",,"8.9","10.7",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-25","6.5",,,"4.6","0.0","0.0","17.2","23.9","6.7","  250","  230",,"14.3","20.6","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2017-02-26","5.0",,,"0.0","0.0","0.0","6.8","10.0","1.7","  300","  330",,"10.3","13.4",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-27","2.9",,,"0.0","0.0","0.0","7.2","12.8","2.2","  200","  200",,"6.7","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2017-02-28","2.2",,,"8.6","0.0","0.0","12.9","20.0","8.3","  150","  210",,"5.4","5.8","    1",,,,,,,,,,,,,,,,
"USW00013743","2017-03-01","7.7",,,"0.5","0.0","0.0","17.3","26.7","13.3","  270","  280",,"17.4","24.1","    1",,,,,,,,,,,,,,,,
"USW00013743","2017-03-02","8.0",,,"0.3","0.0","0.0","12.2","17.2","4.4","  310","  310",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","2017-03-03","6.5",,,"0.0","0.0","0.0","4.6","6.7","-0.5","  290","  310",,"13.0","17.9","    1",,,,,,,,,,,,,,,,
"USW00013743","2017-03-04","5.5",,,"0.0","0.0","0.0","1.4","6.7","-3.2","  330","  320",,"10.7","13.9",,,,,,,,,,,,,,,,,
"USW00013743","2017-03-05","3.4",,,"0.0","0.0","0.0","-0.2","4.4","-4.9","   10","   40",,"7.6","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2017-03-06","2.8",,,"0.0","0.0","0.0","4.8","12.2","0.6","  200","  210",,"5.8","6.7",,,,,,,,,,,,,,,,,
"USW00013743","2017-03-07","4.6",,,"1.8","0.0","0.0","13.3","21.7","8.3","  200","  190",,"12.5","15.7",,,,,,,,,,,,,,,,,
"USW00013743","2017-03-08","5.6",,,"0.3","0.0","0.0","15.2","20.0","10.0","  300","  290",,"14.8","19.7",,,,,,,,,,,,,,,,,
"USW00013743","2017-03-09","4.1",,,"0.0","0.0","0.0","15.8","23.3","8.3","  240","  250",,"9.8","14.3",,,,,,,,,,,,,,,,,
"USW00013743","2017-03-10","7.0",,,"2.3","0.0","0.0","9.4","15.6","-0.5","  310","  310",,"13.4","17.0","    1",,,,,,,,,,,,,,,,
"USW00013743","2017-03-11","6.5",,,"0.0","0.0","0.0","0.6","4.4","-3.2","  320","  320",,"11.2","16.1",,,,,,,,,,,,,,,,,
